,0.001km,0.025km,0.05km,0.075km,0.1km,0.125km,0.15km,0.175km,0.2km,0.225km,0.25km,0.275km,0.3km,0.325km,0.35km,0.375km,0.4km,0.425km,0.45km,0.475km,0.5km,0.55km,0.6km,0.65km,0.7km,0.75km,0.8km,0.85km,0.9km,0.95km,1.0km,1.05km,1.1km,1.15km,1.2km,1.25km,1.3km,1.35km,1.4km,1.45km,1.5km,1.55km,1.6km,1.65km,1.7km,1.75km,1.8km,1.85km,1.9km,1.95km,2.0km,2.25km,2.5km,2.75km,3.0km,3.25km,3.5km,3.75km,4.0km,4.25km,4.5km,4.75km,5.0km,5.25km,5.5km,5.75km,6.0km,6.25km,6.5km,6.75km,7.0km,7.25km,7.5km,7.75km,8.0km,8.25km,8.5km,8.75km,9.0km,9.25km,9.5km,9.75km,10.0km
4219,79.652,79.129,78.583,78.038,77.493,76.947,76.402,75.857,75.311,74.766,74.221,73.675,73.13,72.584,72.039,71.494,70.948,70.403,69.858,69.312,69.518,70.564,71.611,72.657,73.704,72.334,70.747,69.161,67.574,66.491,66.21,65.928,65.647,65.365,65.084,64.802,64.521,64.239,63.959,63.821,63.682,63.544,63.406,63.267,63.129,62.991,62.853,62.714,62.482,61.797,61.113,57.69,54.267,50.844,48.225,49.249,50.272,51.296,52.319,51.897,49.333,46.77,44.206,41.643,39.079,37.679,36.366,35.054,33.741,32.429,31.116,29.499,27.558,25.618,23.677,21.737,19.796,17.856,15.915,19.154,26.304,33.455,40.606
4220,79.125,78.554,77.959,77.364,76.77,76.175,75.58,74.985,74.39,73.795,73.201,72.606,72.011,71.416,70.821,70.226,69.632,69.037,68.442,67.847,67.782,68.1,68.418,68.736,69.054,69.378,69.702,70.026,70.351,70.39,69.975,69.56,69.145,68.731,68.316,67.901,67.486,67.071,66.641,64.395,62.149,59.904,57.658,55.412,53.166,50.92,48.674,46.428,44.477,43.938,43.399,40.705,38.011,35.317,34.065,39.341,44.618,49.894,55.171,56.384,51.58,46.776,41.973,37.169,32.366,28.572,24.855,21.137,17.42,13.702,9.984,8.534,9.492,10.45,11.407,12.365,13.323,14.28,15.238,17.168,19.832,22.497,25.161
4221,76.222,75.555,74.861,74.166,73.472,72.778,72.083,71.389,70.695,70.0,69.306,68.612,67.917,67.223,66.528,65.834,65.14,64.445,63.751,63.057,63.32,64.657,65.995,67.332,68.67,69.59,70.473,71.355,72.238,72.294,71.037,69.78,68.523,67.266,66.008,64.751,63.494,62.237,60.963,57.768,54.572,51.377,48.181,44.986,41.79,38.595,35.399,32.204,29.614,29.928,30.241,31.809,33.378,34.946,36.631,38.85,41.069,43.287,45.506,45.087,40.762,36.437,32.112,27.787,23.462,20.646,17.943,15.24,12.538,9.835,7.132,6.181,7.089,7.997,8.906,9.814,10.722,11.631,12.539,15.852,20.98,26.109,31.237
4222,83.563,82.947,82.305,81.663,81.021,80.379,79.737,79.095,78.453,77.811,77.169,76.527,75.885,75.243,74.601,73.959,73.317,72.675,72.033,71.391,71.496,72.34,73.183,74.027,74.87,74.409,73.831,73.253,72.675,71.958,71.021,70.083,69.146,68.209,67.271,66.334,65.397,64.459,63.518,62.059,60.6,59.141,57.682,56.223,54.764,53.305,51.846,50.387,49.105,48.674,48.242,46.084,43.926,41.768,40.401,42.618,44.834,47.051,49.267,48.4,42.968,37.536,32.104,26.672,21.24,21.042,21.237,21.433,21.628,21.824,22.019,21.773,21.058,20.343,19.628,18.913,18.198,17.483,16.768,23.434,35.676,47.918,60.159
4223,73.843,73.148,72.424,71.7,70.976,70.252,69.528,68.804,68.08,67.356,66.632,65.908,65.184,64.46,63.736,63.012,62.288,61.564,60.84,60.115,60.457,62.042,63.628,65.214,66.799,67.315,67.734,68.153,68.573,67.723,64.857,61.99,59.124,56.258,53.391,50.525,47.659,44.792,41.951,42.029,42.107,42.186,42.264,42.342,42.42,42.499,42.577,42.655,42.703,42.603,42.502,42.002,41.501,41.0,40.943,42.894,44.844,46.795,48.746,48.035,43.383,38.731,34.079,29.427,24.775,23.967,23.447,22.927,22.407,21.887,21.368,22.16,24.346,26.531,28.717,30.903,33.088,35.274,37.459,38.975,39.984,40.993,42.002
4224,88.114,87.534,86.93,86.326,85.722,85.118,84.514,83.91,83.305,82.701,82.097,81.493,80.889,80.285,79.681,79.076,78.472,77.868,77.264,76.66,76.291,75.755,75.218,74.681,74.144,74.797,75.556,76.315,77.074,77.054,75.797,74.54,73.283,72.026,70.768,69.511,68.254,66.997,65.739,64.38,63.022,61.664,60.305,58.947,57.589,56.23,54.872,53.514,52.374,52.282,52.191,51.732,51.274,50.815,50.04,47.827,45.615,43.403,41.19,39.205,37.555,35.905,34.255,32.605,30.955,28.567,26.123,23.68,21.236,18.792,16.348,17.465,22.36,27.256,32.151,37.047,41.942,46.838,51.733,51.597,47.658,43.72,39.782
4225,84.309,84.36,84.414,84.467,84.521,84.574,84.628,84.682,84.735,84.789,84.842,84.896,84.949,85.003,85.056,85.11,85.163,85.217,85.271,85.324,85.38,85.495,85.61,85.725,85.841,83.527,80.996,78.465,75.934,73.677,71.855,70.034,68.213,66.391,64.57,62.749,60.927,59.106,57.291,56.237,55.183,54.128,53.074,52.02,50.965,49.911,48.857,47.802,47.04,47.678,48.316,51.507,54.697,57.887,61.361,66.116,70.871,75.626,80.382,82.545,80.869,79.194,77.518,75.843,74.167,68.207,61.924,55.642,49.36,43.077,36.795,34.874,37.582,40.291,43.0,45.708,48.417,51.126,53.834,53.064,49.666,46.268,42.87
4226,95.836,95.075,94.282,93.49,92.697,91.904,91.111,90.319,89.526,88.733,87.94,87.148,86.355,85.562,84.77,83.977,83.184,82.391,81.599,80.806,80.534,80.43,80.326,80.222,80.119,79.707,79.268,78.829,78.39,78.295,78.748,79.201,79.655,80.108,80.561,81.014,81.467,81.921,82.377,83.24,84.104,84.967,85.83,86.693,87.556,88.419,89.283,90.146,90.956,91.514,92.073,94.863,97.654,100.0,100.0,100.0,99.306,97.737,96.167,95.501,96.173,96.846,97.518,98.191,98.863,94.982,90.758,86.535,82.312,78.088,73.865,73.286,76.575,79.865,83.155,86.445,89.735,93.025,96.314,94.334,88.374,82.414,76.453
4227,89.423,89.787,90.166,90.545,90.924,91.303,91.682,92.06,92.439,92.818,93.197,93.576,93.955,94.334,94.713,95.092,95.471,95.849,96.228,96.607,96.482,95.806,95.129,94.452,93.776,93.404,93.06,92.716,92.371,91.902,91.235,90.567,89.9,89.232,88.565,87.897,87.229,86.562,85.892,84.973,84.054,83.135,82.216,81.297,80.378,79.459,78.54,77.62,76.913,77.218,77.523,79.049,80.575,82.1,83.641,85.246,86.851,88.456,90.062,91.287,91.951,92.614,93.277,93.94,94.604,89.439,83.836,78.233,72.631,67.028,61.425,60.53,64.634,68.737,72.841,76.944,81.047,85.151,89.254,92.059,93.883,95.708,97.532
4228,90.876,91.169,91.474,91.78,92.086,92.391,92.697,93.002,93.308,93.613,93.919,94.225,94.53,94.836,95.141,95.447,95.752,96.058,96.363,96.669,96.279,94.91,93.541,92.172,90.803,88.4,85.904,83.408,80.912,79.1,78.376,77.652,76.928,76.204,75.48,74.756,74.032,73.308,72.599,73.65,74.701,75.753,76.804,77.855,78.906,79.958,81.009,82.06,82.884,82.62,82.356,81.035,79.713,78.392,77.83,80.706,83.582,86.458,89.334,91.48,92.547,93.614,94.681,95.748,96.815,97.236,97.609,97.981,98.353,98.726,99.098,99.387,99.588,99.789,99.99,100.0,100.0,100.0,100.0,98.713,94.908,91.103,87.298
4229,74.201,74.284,74.37,74.456,74.542,74.628,74.715,74.801,74.887,74.973,75.059,75.145,75.231,75.318,75.404,75.49,75.576,75.662,75.748,75.834,75.748,75.427,75.107,74.787,74.466,75.137,75.896,76.655,77.414,77.782,77.53,77.277,77.024,76.771,76.519,76.266,76.013,75.761,75.505,74.923,74.34,73.757,73.175,72.592,72.01,71.427,70.845,70.262,69.794,69.875,69.956,70.36,70.764,71.169,72.228,76.253,80.278,84.303,88.328,90.029,88.289,86.55,84.81,83.071,81.332,71.278,60.6,49.922,39.245,28.567,17.889,12.788,13.609,14.431,15.252,16.073,16.894,17.715,18.537,27.838,43.544,59.251,74.958
4230,82.154,81.352,80.517,79.682,78.847,78.012,77.176,76.341,75.506,74.671,73.835,73.0,72.165,71.33,70.495,69.659,68.824,67.989,67.154,66.319,65.911,65.457,65.004,64.551,64.097,65.589,67.255,68.921,70.587,71.788,72.25,72.712,73.174,73.635,74.097,74.559,75.02,75.482,75.935,75.373,74.811,74.249,73.686,73.124,72.562,72.0,71.437,70.875,70.388,70.257,70.127,69.476,68.825,68.173,67.376,65.92,64.463,63.006,61.549,59.082,55.117,51.152,47.187,43.222,39.257,40.246,41.606,42.967,44.328,45.689,47.049,45.53,40.955,36.379,31.803,27.227,22.651,18.075,13.499,10.739,9.351,7.962,6.574
4231,83.14,82.636,82.111,81.586,81.061,80.536,80.011,79.486,78.961,78.436,77.911,77.386,76.861,76.336,75.811,75.286,74.761,74.236,73.711,73.186,72.593,71.348,70.103,68.858,67.613,64.837,61.924,59.011,56.098,54.601,55.355,56.109,56.863,57.617,58.371,59.125,59.879,60.632,61.369,60.114,58.858,57.603,56.347,55.091,53.836,52.58,51.325,50.069,49.019,48.953,48.887,48.558,48.229,47.9,47.118,44.286,41.454,38.622,35.79,32.059,26.996,21.933,16.87,11.807,6.744,12.763,19.615,26.466,33.318,40.17,47.022,47.869,42.342,36.815,31.287,25.76,20.233,14.706,9.178,6.589,6.218,5.846,5.475
4232,90.541,88.992,87.378,85.764,84.15,82.536,80.922,79.308,77.694,76.08,74.466,72.852,71.238,69.624,68.01,66.396,64.782,63.168,61.554,59.94,58.381,55.309,52.237,49.165,46.093,44.633,43.318,42.003,40.687,39.744,39.391,39.038,38.685,38.332,37.979,37.626,37.273,36.92,36.574,37.051,37.528,38.004,38.481,38.958,39.435,39.912,40.389,40.865,41.321,41.672,42.023,43.779,45.535,47.292,49.853,56.056,62.26,68.464,74.667,74.125,63.595,53.065,42.536,32.006,21.476,19.282,17.715,16.148,14.581,13.014,11.447,10.408,9.931,9.453,8.976,8.498,8.021,7.543,7.066,6.337,5.42,4.503,3.586
4233,78.072,77.461,76.824,76.187,75.551,74.914,74.277,73.64,73.004,72.367,71.73,71.093,70.457,69.82,69.183,68.546,67.91,67.273,66.636,65.999,65.256,63.677,62.098,60.519,58.94,57.617,56.317,55.018,53.718,52.345,50.855,49.365,47.876,46.386,44.896,43.407,41.917,40.427,38.952,39.172,39.393,39.614,39.834,40.055,40.276,40.496,40.717,40.937,41.13,41.186,41.243,41.525,41.807,42.089,42.292,42.137,41.982,41.827,41.672,41.394,40.934,40.474,40.013,39.553,39.092,35.65,31.983,28.317,24.651,20.984,17.318,16.999,20.233,23.467,26.701,29.936,33.17,36.404,39.638,40.633,39.937,39.241,38.544
4234,84.42,84.813,85.222,85.632,86.041,86.45,86.859,87.268,87.677,88.087,88.496,88.905,89.314,89.723,90.132,90.542,90.951,91.36,91.769,92.178,92.112,91.578,91.043,90.509,89.974,89.406,88.834,88.262,87.691,86.606,84.706,82.806,80.905,79.005,77.105,75.205,73.305,71.404,69.518,69.245,68.973,68.7,68.428,68.155,67.883,67.61,67.338,67.065,66.869,67.037,67.205,68.044,68.883,69.723,68.794,59.863,50.932,42.001,33.071,26.178,22.302,18.427,14.552,10.676,6.801,9.874,13.469,17.064,20.659,24.254,27.849,30.578,32.387,34.196,36.005,37.814,39.623,41.432,43.241,39.643,31.961,24.279,16.596
4235,68.958,68.344,67.704,67.065,66.425,65.785,65.146,64.506,63.867,63.227,62.587,61.948,61.308,60.668,60.029,59.389,58.749,58.11,57.47,56.83,57.005,58.045,59.085,60.125,61.164,61.282,61.318,61.353,61.388,61.073,60.199,59.326,58.453,57.579,56.706,55.833,54.959,54.086,53.228,54.196,55.164,56.132,57.1,58.068,59.035,60.003,60.971,61.939,63.009,64.568,66.127,73.923,81.719,89.515,92.825,75.829,58.834,41.839,24.844,13.752,11.401,9.049,6.697,4.346,1.994,3.943,6.214,8.486,10.757,13.029,15.3,17.995,21.14,24.284,27.429,30.573,33.718,36.862,40.007,40.087,37.852,35.617,33.382
4236,79.724,78.58,77.389,76.197,75.006,73.814,72.623,71.432,70.24,69.049,67.857,66.666,65.474,64.283,63.092,61.9,60.709,59.517,58.326,57.135,56.509,55.738,54.966,54.195,53.424,54.474,55.687,56.901,58.115,59.117,59.781,60.445,61.11,61.774,62.438,63.103,63.767,64.431,65.087,64.699,64.312,63.925,63.537,63.15,62.763,62.375,61.988,61.601,61.173,60.552,59.932,56.828,53.725,50.622,46.472,37.587,28.703,19.818,10.933,5.753,6.058,6.363,6.668,6.974,7.279,10.492,13.924,17.356,20.788,24.221,27.653,31.213,34.91,38.606,42.303,45.999,49.696,53.393,57.089,52.059,40.436,28.814,17.191
4237,75.539,74.92,74.275,73.63,72.985,72.34,71.696,71.051,70.406,69.761,69.116,68.471,67.826,67.181,66.536,65.891,65.247,64.602,63.957,63.312,63.638,65.113,66.588,68.063,69.538,70.184,70.756,71.328,71.899,71.538,69.693,67.848,66.003,64.158,62.314,60.469,58.624,56.779,54.955,55.581,56.206,56.831,57.456,58.082,58.707,59.332,59.957,60.583,60.77,58.858,56.945,47.384,37.823,28.261,19.974,17.452,14.929,12.407,9.885,10.979,17.427,23.875,30.323,36.771,43.219,43.592,43.508,43.425,43.341,43.257,43.173,42.493,41.179,39.865,38.551,37.237,35.923,34.609,33.295,31.067,28.149,25.23,22.311
4238,87.19,86.644,86.076,85.508,84.94,84.372,83.804,83.236,82.668,82.1,81.532,80.964,80.395,79.827,79.259,78.691,78.123,77.555,76.987,76.419,76.655,77.807,78.96,80.112,81.265,80.902,80.404,79.905,79.406,78.495,76.927,75.36,73.792,72.224,70.657,69.089,67.522,65.954,64.405,64.955,65.505,66.055,66.605,67.155,67.705,68.255,68.805,69.355,69.71,69.131,68.551,65.655,62.759,59.862,56.807,53.036,49.264,45.493,41.721,39.913,41.011,42.109,43.207,44.305,45.403,41.442,37.101,32.759,28.418,24.077,19.736,22.147,31.729,41.31,50.891,60.473,70.054,79.636,89.217,92.464,90.925,89.386,87.848
4239,74.164,73.829,73.481,73.132,72.783,72.435,72.086,71.737,71.389,71.04,70.691,70.343,69.994,69.646,69.297,68.948,68.6,68.251,67.902,67.554,68.055,69.778,71.502,73.225,74.948,76.362,77.748,79.133,80.519,80.442,78.04,75.637,73.235,70.832,68.43,66.027,63.625,61.222,58.855,60.616,62.377,64.138,65.898,67.659,69.42,71.181,72.942,74.703,76.14,76.023,75.906,75.32,74.735,74.149,73.013,69.384,65.755,62.125,58.496,54.612,50.351,46.091,41.83,37.569,33.308,29.694,26.128,22.563,18.997,15.432,11.866,12.846,18.653,24.459,30.266,36.072,41.879,47.685,53.491,61.564,71.348,81.131,90.915
4240,80.963,80.301,79.61,78.92,78.23,77.539,76.849,76.159,75.469,74.778,74.088,73.398,72.707,72.017,71.327,70.637,69.946,69.256,68.566,67.875,67.83,68.286,68.741,69.197,69.652,69.556,69.411,69.265,69.119,69.193,69.615,70.038,70.46,70.882,71.304,71.727,72.149,72.571,72.997,73.856,74.715,75.575,76.434,77.293,78.152,79.011,79.87,80.729,81.47,81.641,81.812,82.668,83.523,84.379,84.725,82.766,80.807,78.848,76.889,75.78,75.928,76.076,76.224,76.372,76.52,72.013,67.157,62.3,57.444,52.587,47.731,48.392,54.911,61.43,67.949,74.468,80.987,87.506,94.025,97.62,99.006,100.0,100.0
4241,82.79,82.115,81.412,80.709,80.006,79.303,78.599,77.896,77.193,76.49,75.787,75.084,74.381,73.678,72.975,72.272,71.569,70.865,70.162,69.459,69.332,69.567,69.802,70.036,70.271,70.213,70.129,70.045,69.961,69.067,66.884,64.701,62.519,60.336,58.153,55.97,53.787,51.604,49.423,47.389,45.354,43.32,41.285,39.251,37.216,35.182,33.148,31.113,29.49,29.836,30.182,31.912,33.642,35.373,38.88,50.429,61.978,73.527,85.077,90.661,87.414,84.167,80.921,77.674,74.427,70.705,66.947,63.189,59.431,55.673,51.915,48.064,44.113,40.163,36.212,32.262,28.311,24.361,20.41,17.513,15.411,13.31,11.208
4242,85.196,84.185,83.133,82.08,81.027,79.974,78.921,77.868,76.815,75.762,74.709,73.657,72.604,71.551,70.498,69.445,68.392,67.339,66.286,65.233,64.487,63.256,62.024,60.793,59.561,58.233,56.896,55.558,54.221,52.945,51.768,50.591,49.414,48.236,47.059,45.882,44.705,43.527,42.355,41.706,41.057,40.409,39.76,39.111,38.463,37.814,37.165,36.517,36.084,36.688,37.293,40.314,43.335,46.356,50.004,56.495,62.985,69.476,75.966,81.374,85.178,88.982,92.786,96.59,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.914,97.564,96.213,94.863,93.512,92.162,90.811,80.528,63.498,46.467,29.436
4243,74.717,72.652,70.5,68.349,66.198,64.047,61.896,59.744,57.593,55.442,53.291,51.14,48.989,46.837,44.686,42.535,40.384,38.233,36.081,33.93,33.441,33.872,34.303,34.734,35.165,35.39,35.598,35.805,36.013,36.095,35.979,35.863,35.746,35.63,35.514,35.398,35.281,35.165,35.068,37.187,39.305,41.424,43.543,45.662,47.781,49.899,52.018,54.137,56.016,56.746,57.476,61.128,64.779,68.43,70.956,68.395,65.833,63.271,60.709,56.481,49.787,43.092,36.397,29.703,23.008,20.38,18.057,15.734,13.412,11.089,8.766,7.162,6.32,5.479,4.638,3.796,2.955,2.113,1.272,1.1,1.434,1.767,2.101
4244,85.443,84.915,84.364,83.813,83.263,82.712,82.162,81.611,81.06,80.51,79.959,79.409,78.858,78.307,77.757,77.206,76.656,76.105,75.554,75.004,74.443,73.313,72.183,71.053,69.923,71.043,72.365,73.687,75.009,74.959,72.729,70.499,68.27,66.04,63.81,61.58,59.351,57.121,54.914,55.404,55.894,56.384,56.874,57.364,57.854,58.344,58.834,59.325,59.716,59.634,59.552,59.143,58.734,58.325,56.231,46.511,36.791,27.071,17.352,10.892,9.258,7.625,5.991,4.358,2.724,4.261,6.036,7.811,9.586,11.361,13.136,16.572,21.77,26.969,32.168,37.367,42.565,47.764,52.963,51.452,44.872,38.293,31.713
4245,75.446,75.009,74.553,74.097,73.642,73.186,72.73,72.274,71.819,71.363,70.907,70.451,69.996,69.54,69.084,68.629,68.173,67.717,67.261,66.806,67.156,68.538,69.921,71.303,72.686,74.187,75.699,77.21,78.722,79.243,78.188,77.133,76.079,75.024,73.97,72.915,71.86,70.806,69.746,68.069,66.393,64.716,63.04,61.363,59.687,58.01,56.334,54.657,53.386,54.058,54.731,58.093,61.455,64.816,66.001,57.332,48.663,39.994,31.324,24.787,21.405,18.023,14.64,11.258,7.876,20.078,33.451,46.824,60.197,73.57,86.943,94.511,95.916,97.321,98.726,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4246,89.002,88.423,87.82,87.217,86.614,86.011,85.408,84.805,84.202,83.599,82.996,82.393,81.79,81.187,80.584,79.981,79.378,78.775,78.172,77.569,77.579,78.118,78.657,79.197,79.736,80.699,81.701,82.703,83.705,84.063,83.398,82.732,82.067,81.401,80.736,80.071,79.405,78.74,78.059,75.576,73.094,70.611,68.128,65.645,63.163,60.68,58.197,55.714,53.717,54.046,54.376,56.024,57.672,59.32,59.863,55.403,50.943,46.482,42.022,43.395,53.404,63.413,73.422,83.431,93.441,94.416,94.712,95.008,95.305,95.601,95.897,91.785,82.992,74.199,65.406,56.613,47.82,39.027,30.234,23.607,18.616,13.625,8.634
4247,84.738,84.374,83.994,83.615,83.235,82.856,82.476,82.097,81.717,81.338,80.958,80.579,80.199,79.82,79.44,79.061,78.681,78.302,77.922,77.543,77.295,76.909,76.523,76.137,75.752,74.434,73.033,71.631,70.23,68.872,67.581,66.291,65.001,63.711,62.42,61.13,59.84,58.549,57.264,56.585,55.906,55.227,54.548,53.869,53.189,52.51,51.831,51.152,50.534,50.208,49.883,48.256,46.629,45.002,42.625,36.848,31.071,25.295,19.518,16.434,17.336,18.239,19.142,20.044,20.947,20.479,19.908,19.337,18.766,18.195,17.624,17.659,18.337,19.016,19.694,20.373,21.051,21.73,22.408,26.242,32.458,38.675,44.892
4248,90.068,89.963,89.853,89.743,89.633,89.523,89.413,89.303,89.193,89.083,88.973,88.863,88.753,88.643,88.533,88.423,88.313,88.203,88.093,87.983,87.588,86.557,85.526,84.496,83.465,82.394,81.319,80.244,79.17,78.154,77.231,76.309,75.387,74.464,73.542,72.619,71.697,70.775,69.858,69.586,69.315,69.043,68.772,68.5,68.229,67.958,67.686,67.415,67.084,66.47,65.857,62.789,59.721,56.653,52.666,44.522,36.379,28.235,20.091,14.919,14.148,13.377,12.606,11.835,11.064,18.206,25.942,33.678,41.414,49.15,56.886,61.475,62.724,63.972,65.22,66.468,67.716,68.965,70.213,63.872,51.799,39.726,27.653
4249,80.186,80.026,79.859,79.693,79.526,79.36,79.194,79.027,78.861,78.694,78.528,78.361,78.195,78.028,77.862,77.695,77.529,77.362,77.196,77.03,77.294,78.19,79.085,79.981,80.876,81.991,83.125,84.259,85.394,85.77,84.941,84.113,83.284,82.456,81.627,80.799,79.97,79.142,78.317,77.998,77.679,77.36,77.04,76.721,76.402,76.083,75.763,75.444,75.074,74.46,73.847,70.779,67.711,64.643,62.432,64.102,65.773,67.443,69.113,69.893,69.356,68.819,68.282,67.745,67.208,68.83,70.614,72.398,74.183,75.967,77.751,76.767,72.845,68.922,64.999,61.076,57.154,53.231,49.308,43.254,35.591,27.927,20.263
4250,89.99,90.129,90.273,90.418,90.562,90.706,90.851,90.995,91.139,91.284,91.428,91.572,91.717,91.861,92.005,92.15,92.294,92.438,92.583,92.727,92.512,91.776,91.041,90.306,89.571,87.519,85.35,83.181,81.012,79.361,78.536,77.711,76.885,76.06,75.234,74.409,73.584,72.758,71.935,71.316,70.696,70.077,69.458,68.839,68.22,67.601,66.981,66.362,65.81,65.575,65.34,64.167,62.994,61.821,60.156,56.267,52.379,48.49,44.601,40.358,35.589,30.82,26.051,21.282,16.513,16.249,16.324,16.398,16.473,16.547,16.622,15.863,14.219,12.575,10.932,9.288,7.645,6.001,4.357,3.507,3.257,3.007,2.757
4251,77.974,77.449,76.904,76.358,75.812,75.266,74.72,74.174,73.628,73.082,72.536,71.99,71.444,70.898,70.352,69.806,69.26,68.714,68.168,67.622,67.626,68.1,68.574,69.047,69.521,67.179,64.583,61.988,59.393,56.783,54.149,51.515,48.881,46.247,43.613,40.98,38.346,35.712,33.093,32.255,31.417,30.58,29.742,28.904,28.066,27.229,26.391,25.553,25.102,26.501,27.9,34.897,41.893,48.89,54.701,55.149,55.597,56.045,56.493,53.011,43.711,34.411,25.11,15.81,6.51,8.0,10.301,12.602,14.903,17.204,19.505,20.421,19.866,19.312,18.757,18.203,17.648,17.093,16.539,16.484,16.807,17.13,17.454
4252,89.932,89.214,88.467,87.72,86.972,86.225,85.478,84.73,83.983,83.236,82.488,81.741,80.994,80.246,79.499,78.752,78.004,77.257,76.51,75.762,74.225,70.481,66.737,62.993,59.249,58.057,57.095,56.133,55.171,54.121,52.932,51.743,50.554,49.365,48.176,46.987,45.798,44.609,43.422,42.441,41.46,40.478,39.497,38.516,37.535,36.554,35.573,34.592,33.982,35.152,36.323,42.174,48.026,53.877,59.376,63.277,67.179,71.08,74.981,72.559,60.774,48.989,37.204,25.419,13.634,16.666,20.812,24.958,29.103,33.249,37.395,39.79,40.325,40.861,41.397,41.932,42.468,43.004,43.539,50.38,61.984,73.588,85.192
4253,85.878,85.375,84.851,84.327,83.803,83.279,82.756,82.232,81.708,81.184,80.66,80.137,79.613,79.089,78.565,78.041,77.517,76.994,76.47,75.946,76.072,76.875,77.678,78.481,79.284,79.968,80.641,81.314,81.987,81.574,79.436,77.298,75.16,73.022,70.884,68.746,66.608,64.47,62.356,63.06,63.765,64.47,65.174,65.879,66.583,67.288,67.992,68.697,69.333,69.639,69.946,71.479,73.012,74.545,75.83,75.995,76.161,76.326,76.491,74.534,69.435,64.335,59.236,54.136,49.036,49.749,50.899,52.049,53.199,54.348,55.498,57.154,59.347,61.54,63.733,65.927,68.12,70.313,72.506,67.161,56.122,45.084,34.045
4254,91.976,92.001,92.027,92.053,92.079,92.106,92.132,92.158,92.184,92.21,92.236,92.263,92.289,92.315,92.341,92.367,92.394,92.42,92.446,92.472,92.052,90.834,89.616,88.398,87.18,86.873,86.648,86.423,86.198,86.008,85.872,85.737,85.601,85.466,85.331,85.195,85.06,84.924,84.778,83.394,82.009,80.624,79.239,77.855,76.47,75.085,73.7,72.316,71.107,70.745,70.382,68.57,66.757,64.945,63.101,61.114,59.128,57.142,55.156,54.536,55.941,57.347,58.752,60.157,61.562,60.775,59.824,58.873,57.922,56.971,56.02,58.069,63.303,68.537,73.771,79.005,84.239,89.474,94.708,91.711,82.496,73.281,64.066
4255,83.461,83.16,82.847,82.533,82.219,81.905,81.592,81.278,80.964,80.651,80.337,80.023,79.709,79.396,79.082,78.768,78.455,78.141,77.827,77.513,77.696,78.481,79.265,80.05,80.835,80.507,80.079,79.651,79.223,77.982,75.451,72.919,70.388,67.856,65.325,62.793,60.262,57.73,55.227,56.005,56.784,57.563,58.342,59.12,59.899,60.678,61.457,62.236,62.949,63.349,63.748,65.747,67.745,69.743,72.092,76.024,79.957,83.89,87.823,90.605,91.683,92.761,93.839,94.917,95.995,96.597,97.163,97.729,98.296,98.862,99.428,97.136,91.808,86.481,81.153,75.825,70.498,65.17,59.843,59.57,63.116,66.663,70.209
4256,93.587,91.61,89.55,87.49,85.43,83.37,81.311,79.251,77.191,75.131,73.071,71.011,68.952,66.892,64.832,62.772,60.712,58.653,56.593,54.533,54.27,55.267,56.264,57.261,58.258,59.393,60.541,61.688,62.836,64.332,66.383,68.433,70.484,72.534,74.585,76.635,78.686,80.737,82.768,82.561,82.353,82.146,81.939,81.731,81.524,81.316,81.109,80.902,80.607,79.897,79.186,75.634,72.082,68.529,66.687,72.58,78.474,84.368,90.262,93.915,94.249,94.584,94.918,95.252,95.587,88.143,80.115,72.087,64.06,56.032,48.004,45.301,48.253,51.204,54.155,57.106,60.058,63.009,65.96,70.953,77.489,84.025,90.561
4257,80.541,79.87,79.171,78.472,77.773,77.074,76.375,75.676,74.977,74.278,73.579,72.88,72.181,71.482,70.783,70.084,69.385,68.686,67.987,67.288,67.634,69.213,70.792,72.371,73.95,74.586,75.138,75.69,76.241,76.542,76.443,76.343,76.244,76.145,76.046,75.947,75.848,75.748,75.656,76.416,77.175,77.935,78.694,79.454,80.213,80.973,81.732,82.492,82.889,81.55,80.211,73.515,66.82,60.124,55.085,57.547,60.008,62.469,64.931,67.075,68.748,70.422,72.096,73.769,75.443,76.873,78.285,79.697,81.109,82.521,83.933,85.495,87.217,88.939,90.661,92.383,94.105,95.827,97.549,98.364,98.493,98.622,98.751
